data_id,geolocation_name,quarter_label,country,year,deflated_gdp_usd,us_cpi,developed_country,landlocked,region_economic_classification,access_to_airport,access_to_port,access_to_highway,access_to_railway,straight_distance_to_capital_km,seismic_hazard_zone,flood_risk_class,tropical_cyclone_wind_risk,tornadoes_wind_risk,koppen_climate_zone,sentinel2_tiff_file_name,viirs_tiff_file_name,construction_cost_per_m2_usd
RTZ5T,Misamis Occidental,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,Yes,Yes,Yes,No,780.0,Moderate,Yes,Low,Very Low,Af,sentinel_2_misamis_occidental_2021-Q3.tif,viirs_misamis_occidental_2021-Q3.tif,101.96361953187125
8F1N2,Negros Oriental,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,Yes,Yes,Yes,No,630.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_negros_oriental_2021-Q3.tif,viirs_negros_oriental_2021-Q3.tif,197.79433675267177
J8T22,Agusan del Norte,2021-Q4,Philippines,2021,332183318448.6994,127.389433729792,No,No,Lower-middle income,Yes,Yes,Yes,No,800.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_agusan_del_norte_2021-Q4.tif,viirs_agusan_del_norte_2021-Q4.tif,151.76592617362974
BA5MF,Capiz,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,No,Lower-middle income,Yes,Yes,Yes,No,400.0,Moderate,Yes,High,Very Low,Am,sentinel_2_capiz_2019-Q3.tif,viirs_capiz_2019-Q3.tif,227.6168722547449
Y5KOV,Romblon,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,No,Lower-middle income,Yes,Yes,Yes,No,270.0,Moderate,No,High,Very Low,Am,sentinel_2_romblon_2020-Q3.tif,viirs_romblon_2020-Q3.tif,235.70552169169835
N9L3H,Leyte,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,570.0,Moderate,Yes,Very High,Very Low,Af,sentinel_2_leyte_2020-Q2.tif,viirs_leyte_2020-Q2.tif,206.13172303698383
NZ0NX,Lanao del Sur,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,Yes,Low income,No,No,Yes,No,820.0,Moderate,No,Moderate,Very Low,Af,sentinel_2_lanao_del_sur_2020-Q3.tif,viirs_lanao_del_sur_2020-Q3.tif,173.5646827638717
XF50I,Siquijor,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,No,Lower-middle income,Yes,Yes,Yes,No,570.0,Moderate,No,Moderate,Very Low,Am,sentinel_2_siquijor_2020-Q3.tif,viirs_siquijor_2020-Q3.tif,226.76340342208383
LIT6X,Isabela,2021-Q4,Philippines,2021,332183318448.6994,127.389433729792,No,Yes,Lower-middle income,Yes,No,Yes,No,285.0,Moderate,Yes,High,Very Low,Am,sentinel_2_isabela_2021-Q4.tif,viirs_isabela_2021-Q4.tif,173.5412150610312
30QAB,Bohol,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,630.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_bohol_2020-Q2.tif,viirs_bohol_2020-Q2.tif,200.0788273290371
UA09P,Davao del Norte,2021-Q4,Philippines,2021,332183318448.6994,127.389433729792,No,No,Lower-middle income,Yes,Yes,Yes,No,970.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_davao_del_norte_2021-Q4.tif,viirs_davao_del_norte_2021-Q4.tif,152.80343348882977
LOQC3,Iloilo,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,Yes,Yes,Yes,No,460.0,Moderate,Yes,High,Very Low,Am,sentinel_2_iloilo_2021-Q3.tif,viirs_iloilo_2021-Q3.tif,214.1066473310844
FEN0B,Misamis Oriental,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,No,Lower-middle income,Yes,Yes,Yes,No,790.0,Moderate,Yes,Low,Very Low,Am,sentinel_2_misamis_oriental_2019-Q3.tif,viirs_misamis_oriental_2019-Q3.tif,246.0124234920835
Z0ANI,Quirino,2019-Q4,Philippines,2019,299682074191.28937,117.9406160358257,No,Yes,Lower-middle income,No,No,Yes,No,265.0,Moderate,No,Moderate,Very Low,Am,sentinel_2_quirino_2019-Q4.tif,viirs_quirino_2019-Q4.tif,236.7766508408681
ESUX9,Sarangani,2021-Q2,Philippines,2021,332183318448.6994,123.5075473904579,No,No,Lower-middle income,No,Yes,Yes,No,1030.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_sarangani_2021-Q2.tif,viirs_sarangani_2021-Q2.tif,180.26606413728635
V0DSZ,Sorsogon,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,No,Lower-middle income,No,Yes,Yes,No,390.0,Moderate,Yes,High,Very Low,Af,sentinel_2_sorsogon_2020-Q1.tif,viirs_sorsogon_2020-Q1.tif,222.90618517961897
ZOD05,Sorsogon,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,No,Lower-middle income,No,Yes,Yes,No,390.0,Moderate,Yes,High,Very Low,Af,sentinel_2_sorsogon_2019-Q3.tif,viirs_sorsogon_2019-Q3.tif,235.63993981590417
XLBC8,Cagayan,2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,No,Lower-middle income,Yes,Yes,Yes,No,350.0,Moderate,Yes,High,Very Low,Am,sentinel_2_cagayan_2021-Q1.tif,viirs_cagayan_2021-Q1.tif,218.5829499957884
EP69N,Zambales,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,No,Lower-middle income,Yes,Yes,Yes,No,115.0,Moderate,Yes,High,Very Low,Am,sentinel_2_zambales_2020-Q4.tif,viirs_zambales_2020-Q4.tif,197.4358891177997
WT3HJ,Northern Samar,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,Yes,Yes,Yes,No,470.0,Moderate,Yes,High,Very Low,Af,sentinel_2_northern_samar_2021-Q3.tif,viirs_northern_samar_2021-Q3.tif,254.0439365995869
91F4X,Bulacan,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,Yes,Lower-middle income,No,No,Yes,Yes,30.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_bulacan_2020-Q4.tif,viirs_bulacan_2020-Q4.tif,148.53865259764552
09ZIV,Misamis Oriental,2019-Q4,Philippines,2019,299682074191.28937,117.9406160358257,No,No,Lower-middle income,Yes,Yes,Yes,No,790.0,Moderate,Yes,Low,Very Low,Am,sentinel_2_misamis_oriental_2019-Q4.tif,viirs_misamis_oriental_2019-Q4.tif,189.9288301812204
DUQ6D,Ilocos Norte,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Lower-middle income,Yes,Yes,Yes,No,400.0,Moderate,No,High,Very Low,Aw,sentinel_2_ilocos_norte_2019-Q2.tif,viirs_ilocos_norte_2019-Q2.tif,192.9100468728865
7GBAS,Romblon,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Lower-middle income,Yes,Yes,Yes,No,270.0,Moderate,Yes,High,Very Low,Am,sentinel_2_romblon_2019-Q2.tif,viirs_romblon_2019-Q2.tif,170.3953662729241
C0Y0B,Sultan Kudarat,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,No,Lower-middle income,Yes,Yes,Yes,No,950.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_sultan_kudarat_2020-Q3.tif,viirs_sultan_kudarat_2020-Q3.tif,157.6458291313644
YH523,Iloilo,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,No,Lower-middle income,Yes,Yes,Yes,No,460.0,Moderate,Yes,High,Very Low,Am,sentinel_2_iloilo_2020-Q3.tif,viirs_iloilo_2020-Q3.tif,234.5681028322858
0MZHR,Nueva Ecija,2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,Yes,Lower-middle income,No,No,Yes,No,115.0,Moderate,Yes,Moderate,Very Low,Aw,sentinel_2_nueva_ecija_2021-Q1.tif,viirs_nueva_ecija_2021-Q1.tif,238.86366409780783
KD9GN,Nueva Vizcaya,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,Yes,Lower-middle income,No,No,Yes,No,195.0,Moderate,No,Moderate,Very Low,Am,sentinel_2_nueva_vizcaya_2021-Q3.tif,viirs_nueva_vizcaya_2021-Q3.tif,255.6352695785643
ZRKBF,Pangasinan,2019-Q1,Philippines,2019,299682074191.28937,115.9781187205398,No,No,Lower-middle income,No,Yes,Yes,No,170.0,Moderate,Yes,High,Low,Am,sentinel_2_pangasinan_2019-Q1.tif,viirs_pangasinan_2019-Q1.tif,230.73575862997248
VPUNW,Romblon,2021-Q2,Philippines,2021,332183318448.6994,123.5075473904579,No,No,Lower-middle income,Yes,Yes,Yes,No,270.0,Moderate,Yes,High,Very Low,Am,sentinel_2_romblon_2021-Q2.tif,viirs_romblon_2021-Q2.tif,199.0153012382186
DUWTN,Southern Leyte,2021-Q2,Philippines,2021,332183318448.6994,123.5075473904579,No,No,Lower-middle income,No,Yes,Yes,No,640.0,Moderate,Yes,High,Very Low,Af,sentinel_2_southern_leyte_2021-Q2.tif,viirs_southern_leyte_2021-Q2.tif,221.4870696414793
E86O3,Quirino,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,Yes,Lower-middle income,No,No,Yes,No,265.0,Moderate,No,Moderate,Very Low,Am,sentinel_2_quirino_2019-Q3.tif,viirs_quirino_2019-Q3.tif,191.0585597965642
I6G61,Surigao del Sur,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,850.0,High,Yes,High,Very Low,Af,sentinel_2_surigao_del_sur_2020-Q2.tif,viirs_surigao_del_sur_2020-Q2.tif,152.59407644552746
9C0UU,Antique,2021-Q4,Philippines,2021,332183318448.6994,127.389433729792,No,No,Lower-middle income,Yes,Yes,Yes,No,410.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_antique_2021-Q4.tif,viirs_antique_2021-Q4.tif,235.86300051948447
158OQ,Sarangani,2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,No,Lower-middle income,No,Yes,Yes,No,1030.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_sarangani_2021-Q1.tif,viirs_sarangani_2021-Q1.tif,221.50460111461345
V283B,Capiz,2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,No,Lower-middle income,Yes,Yes,Yes,No,400.0,Moderate,Yes,High,Very Low,Am,sentinel_2_capiz_2021-Q1.tif,viirs_capiz_2021-Q1.tif,181.45139516707707
J5469,Negros Oriental,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,630.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_negros_oriental_2020-Q2.tif,viirs_negros_oriental_2020-Q2.tif,310.5900617927735
F7ZK9,Aklan,2021-Q2,Philippines,2021,332183318448.6994,123.5075473904579,No,No,Lower-middle income,Yes,Yes,Yes,No,350.0,Moderate,Yes,High,Very Low,Am,sentinel_2_aklan_2021-Q2.tif,viirs_aklan_2021-Q2.tif,296.0226435573197
LPA5C,Kalinga,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,Yes,Lower-middle income,No,No,Yes,No,340.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_kalinga_2019-Q2.tif,viirs_kalinga_2019-Q2.tif,220.19849168795488
4X1FD,Southern Leyte,2019-Q4,Philippines,2019,299682074191.28937,117.9406160358257,No,No,Lower-middle income,No,Yes,Yes,No,640.0,Moderate,Yes,High,Very Low,Af,sentinel_2_southern_leyte_2019-Q4.tif,viirs_southern_leyte_2019-Q4.tif,203.5446172722731
NY2X1,Marinduque,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,No,Lower-middle income,Yes,Yes,Yes,No,170.0,Moderate,Yes,High,Very Low,Am,sentinel_2_marinduque_2020-Q4.tif,viirs_marinduque_2020-Q4.tif,197.28962333646916
2KYT5,Lanao del Norte,2021-Q4,Philippines,2021,332183318448.6994,127.389433729792,No,No,Lower-middle income,No,Yes,Yes,No,790.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_lanao_del_norte_2021-Q4.tif,viirs_lanao_del_norte_2021-Q4.tif,94.61250382390796
C2KEI,Tarlac,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,Yes,Lower-middle income,No,No,Yes,No,110.0,Moderate,Yes,High,Very Low,Am,sentinel_2_tarlac_2020-Q1.tif,viirs_tarlac_2020-Q1.tif,195.6196542096507
6N697,Sarangani,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,No,Lower-middle income,No,Yes,Yes,No,1030.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_sarangani_2020-Q1.tif,viirs_sarangani_2020-Q1.tif,162.1064274819405
0G8W8,South Cotabato,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,Yes,Lower-middle income,Yes,No,Yes,No,1000.0,Moderate,Yes,Low,Low,Am,sentinel_2_south_cotabato_2020-Q2.tif,viirs_south_cotabato_2020-Q2.tif,168.34334545713938
7NTED,Guimaras,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,No,Yes,Yes,No,470.0,Moderate,No,Moderate,Very Low,Am,sentinel_2_guimaras_2020-Q2.tif,viirs_guimaras_2020-Q2.tif,225.00744972781692
EN48U,Lanao del Sur,2021-Q2,Philippines,2021,332183318448.6994,123.5075473904579,No,Yes,Low income,No,No,Yes,No,820.0,Moderate,Yes,Low,Very Low,Af,sentinel_2_lanao_del_sur_2021-Q2.tif,viirs_lanao_del_sur_2021-Q2.tif,153.24104036066504
AEGRY,Camarines Sur,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,No,Lower-middle income,Yes,Yes,Yes,Yes,260.0,Moderate,Yes,High,Very Low,Am,sentinel_2_camarines_sur_2020-Q1.tif,viirs_camarines_sur_2020-Q1.tif,194.4601463662908
6K4O6,Samar,2021-Q2,Philippines,2021,332183318448.6994,123.5075473904579,No,No,Lower-middle income,Yes,Yes,Yes,No,500.0,Moderate,Yes,High,Very Low,Af,sentinel_2_samar_2021-Q2.tif,viirs_samar_2021-Q2.tif,341.0556941223512
AMB3L,Lanao del Norte,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,No,Lower-middle income,No,Yes,Yes,No,790.0,Moderate,Yes,Moderate,Low,Af,sentinel_2_lanao_del_norte_2020-Q3.tif,viirs_lanao_del_norte_2020-Q3.tif,188.88559567427487
PPBMQ,Camarines Norte,2019-Q4,Philippines,2019,299682074191.28937,117.9406160358257,No,No,Lower-middle income,No,Yes,Yes,No,220.0,Moderate,Yes,High,Very Low,Am,sentinel_2_camarines_norte_2019-Q4.tif,viirs_camarines_norte_2019-Q4.tif,219.623624466612
38P6F,Antique,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,No,Lower-middle income,Yes,Yes,Yes,No,410.0,Moderate,Yes,High,Very Low,Am,sentinel_2_antique_2019-Q3.tif,viirs_antique_2019-Q3.tif,316.4575642889596
AKX6W,Surigao del Norte,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,No,Lower-middle income,Yes,Yes,Yes,No,750.0,High,Yes,High,Very Low,Af,sentinel_2_surigao_del_norte_2020-Q3.tif,viirs_surigao_del_norte_2020-Q3.tif,147.2792759803589
X1F8S,Palawan,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,No,Lower-middle income,Yes,Yes,Yes,No,580.0,Low,No,Moderate,Very Low,Am,sentinel_2_palawan_2020-Q3.tif,viirs_palawan_2020-Q3.tif,241.6341184164313
7KI3X,Eastern Samar,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,570.0,High,Yes,Very High,Very Low,Af,sentinel_2_eastern_samar_2020-Q2.tif,viirs_eastern_samar_2020-Q2.tif,202.36576447694293
6W51O,Bohol,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Lower-middle income,Yes,Yes,Yes,No,630.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_bohol_2019-Q2.tif,viirs_bohol_2019-Q2.tif,182.9419143244764
L0IJK,Sarangani,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,No,Yes,Yes,No,1030.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_sarangani_2021-Q3.tif,viirs_sarangani_2021-Q3.tif,151.22833128126152
DAFS1,National Capital Region (NCR),2021-Q2,Philippines,2021,332183318448.6994,123.5075473904579,No,No,Upper-middle income,Yes,Yes,Yes,Yes,0.0,High,Yes,Moderate,Very Low,Am,sentinel_2_national_capital_region_2021-Q2.tif,viirs_national_capital_region_2021-Q2.tif,305.4436581185281
PDXUJ,Camarines Norte,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,No,Yes,Yes,No,220.0,Moderate,Yes,High,Very Low,Am,sentinel_2_camarines_norte_2021-Q3.tif,viirs_camarines_norte_2021-Q3.tif,304.3010939192173
71SEL,Surigao del Sur,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Lower-middle income,Yes,Yes,Yes,No,850.0,High,Yes,High,Very Low,Af,sentinel_2_surigao_del_sur_2019-Q2.tif,viirs_surigao_del_sur_2019-Q2.tif,176.20183569351343
YFYK3,Nueva Vizcaya,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,Yes,Lower-middle income,No,No,Yes,No,195.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_nueva_vizcaya_2020-Q2.tif,viirs_nueva_vizcaya_2020-Q2.tif,246.8032997258616
P7794,Lanao del Norte,2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,No,Lower-middle income,No,Yes,Yes,No,790.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_lanao_del_norte_2021-Q1.tif,viirs_lanao_del_norte_2021-Q1.tif,164.18595168801363
CNKFH,Isabela,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,Yes,Lower-middle income,Yes,No,Yes,No,285.0,Moderate,Yes,High,Very Low,Am,sentinel_2_isabela_2020-Q4.tif,viirs_isabela_2020-Q4.tif,185.7517419854063
T2XZ5,Catanduanes,2021-Q4,Philippines,2021,332183318448.6994,127.389433729792,No,No,Lower-middle income,Yes,Yes,Yes,No,370.0,Moderate,Yes,Very High,Very Low,Af,sentinel_2_catanduanes_2021-Q4.tif,viirs_catanduanes_2021-Q4.tif,369.6930728967057
UPUY0,Occidental Mindoro,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,No,Lower-middle income,Yes,Yes,Yes,No,150.0,Moderate,Yes,High,Very Low,Am,sentinel_2_occidental_mindoro_2019-Q3.tif,viirs_occidental_mindoro_2019-Q3.tif,296.07882836299063
MZMZ2,Surigao del Norte,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,Yes,Yes,Yes,No,750.0,High,Yes,High,Very Low,Af,sentinel_2_surigao_del_norte_2021-Q3.tif,viirs_surigao_del_norte_2021-Q3.tif,143.98340838748857
F5EHL,Romblon,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,No,Lower-middle income,Yes,Yes,Yes,No,270.0,Moderate,Yes,High,Very Low,Am,sentinel_2_romblon_2019-Q3.tif,viirs_romblon_2019-Q3.tif,174.6323596725873
QVAYX,Davao Oriental,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,No,Lower-middle income,No,Yes,Yes,No,950.0,Moderate,Yes,High,Very Low,Af,sentinel_2_davao_oriental_2020-Q1.tif,viirs_davao_oriental_2020-Q1.tif,185.13693265704896
CZ0N0,Ilocos Sur,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,No,Lower-middle income,No,Yes,Yes,No,340.0,Moderate,Yes,High,Low,Aw,sentinel_2_ilocos_sur_2020-Q4.tif,viirs_ilocos_sur_2020-Q4.tif,205.04877209256347
MNHIE,Basilan,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Low income,No,Yes,Yes,No,880.0,Moderate,No,Moderate,Very Low,Af,sentinel_2_basilan_2020-Q2.tif,viirs_basilan_2020-Q2.tif,45.45076930004778
LALQ2,Samar,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,No,Lower-middle income,Yes,Yes,Yes,No,500.0,Moderate,Yes,High,Very Low,Af,sentinel_2_samar_2019-Q3.tif,viirs_samar_2019-Q3.tif,235.6185418834906
MVVNX,Isabela,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,Yes,Lower-middle income,Yes,No,Yes,No,285.0,Moderate,Yes,High,Very Low,Am,sentinel_2_isabela_2020-Q1.tif,viirs_isabela_2020-Q1.tif,165.67942413778923
SPD2S,Quirino,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,Yes,Lower-middle income,No,No,Yes,No,265.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_quirino_2021-Q3.tif,viirs_quirino_2021-Q3.tif,254.97258022434897
45ED5,Bulacan,2021-Q4,Philippines,2021,332183318448.6994,127.389433729792,No,No,Lower-middle income,No,No,Yes,Yes,30.0,Moderate,Yes,High,Very Low,Am,sentinel_2_bulacan_2021-Q4.tif,viirs_bulacan_2021-Q4.tif,190.82931331636124
U87CM,Occidental Mindoro,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,No,Lower-middle income,Yes,Yes,Yes,No,150.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_occidental_mindoro_2020-Q1.tif,viirs_occidental_mindoro_2020-Q1.tif,280.97814312983866
