data_id,geolocation_name,quarter_label,country,year,deflated_gdp_usd,us_cpi,developed_country,landlocked,region_economic_classification,access_to_airport,access_to_port,access_to_highway,access_to_railway,straight_distance_to_capital_km,seismic_hazard_zone,flood_risk_class,tropical_cyclone_wind_risk,tornadoes_wind_risk,koppen_climate_zone,sentinel2_tiff_file_name,viirs_tiff_file_name,construction_cost_per_m2_usd
A1WJ0,03000 Iwate,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,No,High income,Yes,Yes,Yes,Yes,450.0,High,Yes,Low,Low,Dfa,sentinel_2_03000_iwate_2021-Q3.tif,viirs_03000_iwate_2021-Q3.tif,1589.042048350088
XGH30,27000 Osaka,2020-Q4,Japan,2020,4069008481605.98,119.4024762808857,Yes,No,High income,Yes,Yes,Yes,Yes,400.0,High,Yes,High,Low,Cfa,sentinel_2_27000_osaka_2020-Q4.tif,viirs_27000_osaka_2020-Q4.tif,2305.498627732836
8LX6D,16000 Toyama,2019-Q4,Japan,2019,4070264756531.522,117.9406160358257,Yes,No,High income,Yes,Yes,Yes,Yes,260.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_16000_toyama_2019-Q4.tif,viirs_16000_toyama_2019-Q4.tif,1521.5093330516204
HPHJ3,22000 Shizuoka,2019-Q2,Japan,2019,4070264756531.522,117.3681318135368,Yes,No,High income,Yes,Yes,Yes,Yes,150.0,High,Yes,Moderate,Low,Cfa,sentinel_2_22000_shizuoka_2019-Q2.tif,viirs_22000_shizuoka_2019-Q2.tif,1891.7773498195115
IQ2Q4,30000 Wakayama,2020-Q2,Japan,2020,4069008481605.98,117.7956988014519,Yes,No,High income,Yes,Yes,Yes,Yes,450.0,High,Yes,High,Low,Cfa,sentinel_2_30000_wakayama_2020-Q2.tif,viirs_30000_wakayama_2020-Q2.tif,1772.6062088676592
7W7JP,46000 Kagoshima,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,No,High income,Yes,Yes,Yes,Yes,970.0,High,Yes,High,Low,Cfa,sentinel_2_46000_kagoshima_2021-Q3.tif,viirs_46000_kagoshima_2021-Q3.tif,1868.26197274065
4GH2M,05000 Akita,2024-Q3,Japan,2024,3928801383782.808,144.403145070865,Yes,No,High income,Yes,Yes,Yes,Yes,450.0,Moderate,Yes,Low,Very Low,Dfa,sentinel_2_05000_akita_2024-Q3.tif,viirs_05000_akita_2024-Q3.tif,1766.5844795684764
Y4XKS,22000 Shizuoka,2023-Q3,Japan,2023,3993446887350.673,140.714328844415,Yes,No,High income,Yes,Yes,Yes,Yes,150.0,High,Yes,High,Low,Cfa,sentinel_2_22000_shizuoka_2023-Q3.tif,viirs_22000_shizuoka_2023-Q3.tif,1785.9374819506206
EIYAZ,22000 Shizuoka,2021-Q2,Japan,2021,4247588558872.2593,123.5075473904579,Yes,No,High income,Yes,Yes,Yes,Yes,150.0,High,Yes,Moderate,Low,Cfa,sentinel_2_22000_shizuoka_2021-Q2.tif,viirs_22000_shizuoka_2021-Q2.tif,1790.203579819217
GDSWM,04000 Miyagi,2021-Q2,Japan,2021,4247588558872.2593,123.5075473904579,Yes,No,High income,Yes,Yes,Yes,Yes,300.0,High,Yes,Moderate,Low,Cfa,sentinel_2_04000_miyagi_2021-Q2.tif,viirs_04000_miyagi_2021-Q2.tif,1664.2674058782686
UIJNW,32000 Shimane,2021-Q1,Japan,2021,4247588558872.2593,120.6838014481023,Yes,No,High income,Yes,Yes,Yes,Yes,650.0,Moderate,Yes,Moderate,Very Low,Cfa,sentinel_2_32000_shimane_2021-Q1.tif,viirs_32000_shimane_2021-Q1.tif,2388.353443463588
I15CQ,16000 Toyama,2024-Q1,Japan,2024,3928801383782.808,142.3299725681459,Yes,No,High income,Yes,Yes,Yes,Yes,260.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_16000_toyama_2024-Q1.tif,viirs_16000_toyama_2024-Q1.tif,2652.2521805358733
4F9YE,44000 Oita,2024-Q3,Japan,2024,3928801383782.808,144.403145070865,Yes,No,High income,Yes,Yes,Yes,Yes,770.0,Moderate,No,Moderate,Very Low,Cfa,sentinel_2_44000_oita_2024-Q3.tif,viirs_44000_oita_2024-Q3.tif,1994.2345549423444
OWGZR,04000 Miyagi,2022-Q1,Japan,2022,3880440088794.578,130.2983261906564,Yes,No,High income,Yes,Yes,Yes,Yes,300.0,High,Yes,High,Low,Cfa,sentinel_2_04000_miyagi_2022-Q1.tif,viirs_04000_miyagi_2022-Q1.tif,1720.626797464408
MY62X,42000 Nagasaki,2024-Q4,Japan,2024,3928801383782.808,144.7279859179582,Yes,No,High income,Yes,Yes,Yes,Yes,1200.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_42000_nagasaki_2024-Q4.tif,viirs_42000_nagasaki_2024-Q4.tif,1706.3073389601082
WI5FL,14000 Kanagawa,2023-Q2,Japan,2023,3993446887350.673,139.5056151606663,Yes,No,High income,Yes,Yes,Yes,Yes,30.0,High,Yes,High,Low,Cfa,sentinel_2_14000_kanagawa_2023-Q2.tif,viirs_14000_kanagawa_2023-Q2.tif,1832.4648485718776
30T9N,01000 Hokkaido,2020-Q3,Japan,2020,4069008481605.98,119.1285399053605,Yes,No,High income,Yes,Yes,Yes,Yes,830.0,High,No,Low,Very Low,Dfb,sentinel_2_01000_hokkaido_2020-Q3.tif,viirs_01000_hokkaido_2020-Q3.tif,2002.147907718492
UOV6T,33000 Okayama,2020-Q3,Japan,2020,4069008481605.98,119.1285399053605,Yes,No,High income,Yes,Yes,Yes,Yes,540.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_33000_okayama_2020-Q3.tif,viirs_33000_okayama_2020-Q3.tif,1974.048858058252
SFFCX,33000 Okayama,2023-Q4,Japan,2023,3993446887350.673,140.8613862067226,Yes,No,High income,Yes,Yes,Yes,Yes,540.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_33000_okayama_2023-Q4.tif,viirs_33000_okayama_2023-Q4.tif,1671.842442790345
4TA5I,42000 Nagasaki,2019-Q4,Japan,2019,4070264756531.522,117.9406160358257,Yes,No,High income,Yes,Yes,Yes,Yes,1200.0,Moderate,Yes,High,Low,Cfa,sentinel_2_42000_nagasaki_2019-Q4.tif,viirs_42000_nagasaki_2019-Q4.tif,1942.669630839344
WVHDK,19000 Yamanashi,2023-Q4,Japan,2023,3993446887350.673,140.8613862067226,Yes,Yes,High income,No,No,Yes,Yes,110.0,Moderate,No,Low,Low,Cfa,sentinel_2_19000_yamanashi_2023-Q4.tif,viirs_19000_yamanashi_2023-Q4.tif,2202.945532356979
3N3BZ,21000 Gifu,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,Yes,High income,No,No,Yes,Yes,270.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_21000_gifu_2021-Q3.tif,viirs_21000_gifu_2021-Q3.tif,1721.512044091481
0LBT3,12000 Chiba,2024-Q4,Japan,2024,3928801383782.808,144.7279859179582,Yes,No,High income,Yes,Yes,Yes,Yes,37.5,High,Yes,High,Low,Cfa,sentinel_2_12000_chiba_2024-Q4.tif,viirs_12000_chiba_2024-Q4.tif,1792.644246445123
H55HE,38000 Ehime,2019-Q1,Japan,2019,4070264756531.522,115.9781187205398,Yes,No,High income,Yes,Yes,Yes,Yes,670.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_38000_ehime_2019-Q1.tif,viirs_38000_ehime_2019-Q1.tif,1463.884732951242
TV18K,31000 Tottori,2022-Q2,Japan,2022,3880440088794.578,134.1731806810651,Yes,No,High income,Yes,Yes,Yes,Yes,500.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_31000_tottori_2022-Q2.tif,viirs_31000_tottori_2022-Q2.tif,1510.4020082668862
RM6J8,35000 Yamaguchi,2023-Q1,Japan,2023,3993446887350.673,137.8618440412342,Yes,No,High income,Yes,Yes,Yes,Yes,800.0,Moderate,No,Moderate,Very Low,Cfa,sentinel_2_35000_yamaguchi_2023-Q1.tif,viirs_35000_yamaguchi_2023-Q1.tif,1661.0702427447288
W9YIL,35000 Yamaguchi,2022-Q2,Japan,2022,3880440088794.578,134.1731806810651,Yes,No,High income,Yes,Yes,Yes,Yes,800.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_35000_yamaguchi_2022-Q2.tif,viirs_35000_yamaguchi_2022-Q2.tif,1637.2435502161625
ML9LN,39000 Kochi,2019-Q4,Japan,2019,4070264756531.522,117.9406160358257,Yes,No,High income,Yes,Yes,Yes,Yes,625.0,High,Yes,High,Low,Cfa,sentinel_2_39000_kochi_2019-Q4.tif,viirs_39000_kochi_2019-Q4.tif,1899.7600336172973
DR2H2,47000 Okinawa,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,No,High income,Yes,Yes,Yes,Yes,1550.0,Moderate,Yes,High,Low,Cfa,sentinel_2_47000_okinawa_2021-Q3.tif,viirs_47000_okinawa_2021-Q3.tif,2050.7521193112207
ENULQ,14000 Kanagawa,2022-Q4,Japan,2022,3880440088794.578,136.4362131047677,Yes,No,High income,Yes,Yes,Yes,Yes,30.0,High,Yes,High,Low,Cfa,sentinel_2_14000_kanagawa_2022-Q4.tif,viirs_14000_kanagawa_2022-Q4.tif,1700.4041839614777
DW2ZC,19000 Yamanashi,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,Yes,High income,No,No,Yes,Yes,110.0,Moderate,No,Low,Very Low,Cfa,sentinel_2_19000_yamanashi_2021-Q3.tif,viirs_19000_yamanashi_2021-Q3.tif,1650.9545844263089
MPEQY,43000 Kumamoto,2023-Q4,Japan,2023,3993446887350.673,140.8613862067226,Yes,No,High income,Yes,Yes,Yes,Yes,900.0,High,Yes,High,Low,Cfa,sentinel_2_43000_kumamoto_2023-Q4.tif,viirs_43000_kumamoto_2023-Q4.tif,2074.48022383494
MDW0F,47000 Okinawa,2019-Q2,Japan,2019,4070264756531.522,117.3681318135368,Yes,No,High income,Yes,Yes,Yes,No,1550.0,Moderate,Yes,High,Very Low,Cfa,sentinel_2_47000_okinawa_2019-Q2.tif,viirs_47000_okinawa_2019-Q2.tif,2387.287653310311
OMF9P,39000 Kochi,2019-Q3,Japan,2019,4070264756531.522,117.6899153350103,Yes,No,High income,Yes,Yes,Yes,Yes,625.0,High,Yes,High,Low,Cfa,sentinel_2_39000_kochi_2019-Q3.tif,viirs_39000_kochi_2019-Q3.tif,1919.2223977050264
YFPMV,08000 Ibaraki,2021-Q2,Japan,2021,4247588558872.2593,123.5075473904579,Yes,No,High income,Yes,Yes,Yes,Yes,100.0,High,Yes,Moderate,Low,Cfa,sentinel_2_08000_ibaraki_2021-Q2.tif,viirs_08000_ibaraki_2021-Q2.tif,1620.903916134608
DPG8S,04000 Miyagi,2022-Q3,Japan,2022,3880440088794.578,135.9371046973515,Yes,No,High income,Yes,Yes,Yes,Yes,300.0,High,Yes,High,Low,Cfa,sentinel_2_04000_miyagi_2022-Q3.tif,viirs_04000_miyagi_2022-Q3.tif,1586.8869031810875
UVTYT,20000 Nagano,2019-Q2,Japan,2019,4070264756531.522,117.3681318135368,Yes,Yes,High income,Yes,No,Yes,Yes,180.0,Moderate,No,Low,Very Low,Dfa,sentinel_2_20000_nagano_2019-Q2.tif,viirs_20000_nagano_2019-Q2.tif,1779.4061579671477
3KX7E,03000 Iwate,2020-Q3,Japan,2020,4069008481605.98,119.1285399053605,Yes,No,High income,Yes,Yes,Yes,Yes,450.0,High,Yes,Low,Very Low,Dfa,sentinel_2_03000_iwate_2020-Q3.tif,viirs_03000_iwate_2020-Q3.tif,2220.7410730980955
8XPNM,27000 Osaka,2023-Q4,Japan,2023,3993446887350.673,140.8613862067226,Yes,No,High income,Yes,Yes,Yes,Yes,400.0,High,Yes,High,Low,Cfa,sentinel_2_27000_osaka_2023-Q4.tif,viirs_27000_osaka_2023-Q4.tif,1939.6398367430108
JVE3D,29000 Nara,2020-Q2,Japan,2020,4069008481605.98,117.7956988014519,Yes,Yes,High income,No,No,Yes,Yes,370.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_29000_nara_2020-Q2.tif,viirs_29000_nara_2020-Q2.tif,1790.8035275864152
5Z8VM,10000 Gunma,2020-Q2,Japan,2020,4069008481605.98,117.7956988014519,Yes,Yes,High income,No,No,Yes,Yes,100.0,High,No,Moderate,Low,Cfa,sentinel_2_10000_gunma_2020-Q2.tif,viirs_10000_gunma_2020-Q2.tif,1670.0558519768977
3D8W3,05000 Akita,2023-Q2,Japan,2023,3993446887350.673,139.5056151606663,Yes,No,High income,Yes,Yes,Yes,Yes,450.0,Moderate,No,Low,Very Low,Dfa,sentinel_2_05000_akita_2023-Q2.tif,viirs_05000_akita_2023-Q2.tif,1702.1886205748767
LGJLP,43000 Kumamoto,2022-Q4,Japan,2022,3880440088794.578,136.4362131047677,Yes,No,High income,Yes,Yes,Yes,Yes,900.0,High,Yes,Moderate,Low,Cfa,sentinel_2_43000_kumamoto_2022-Q4.tif,viirs_43000_kumamoto_2022-Q4.tif,1536.9377562794778
U2GC5,08000 Ibaraki,2020-Q3,Japan,2020,4069008481605.98,119.1285399053605,Yes,No,High income,Yes,Yes,Yes,Yes,100.0,High,Yes,Moderate,Low,Cfa,sentinel_2_08000_ibaraki_2020-Q3.tif,viirs_08000_ibaraki_2020-Q3.tif,1883.5983140844
IPWH0,45000 Miyazaki,2023-Q4,Japan,2023,3993446887350.673,140.8613862067226,Yes,No,High income,Yes,Yes,Yes,Yes,870.0,Moderate,Yes,High,Low,Cfa,sentinel_2_45000_miyazaki_2023-Q4.tif,viirs_45000_miyazaki_2023-Q4.tif,1665.5303001610391
F828X,25000 Shiga,2022-Q2,Japan,2022,3880440088794.578,134.1731806810651,Yes,Yes,High income,No,No,Yes,Yes,340.0,Moderate,No,,Low,Cfa,sentinel_2_25000_shiga_2022-Q2.tif,viirs_25000_shiga_2022-Q2.tif,1616.2304589912585
DW2PC,01000 Hokkaido,2023-Q3,Japan,2023,3993446887350.673,140.714328844415,Yes,No,High income,Yes,Yes,Yes,Yes,830.0,High,No,Low,Very Low,Dfb,sentinel_2_01000_hokkaido_2023-Q3.tif,viirs_01000_hokkaido_2023-Q3.tif,2508.421727107279
WYWRR,18000 Fukui,2022-Q4,Japan,2022,3880440088794.578,136.4362131047677,Yes,No,High income,No,Yes,Yes,Yes,320.0,Moderate,Yes,Low,Very Low,Cfa,sentinel_2_18000_fukui_2022-Q4.tif,viirs_18000_fukui_2022-Q4.tif,1659.3451857718217
QW9JA,12000 Chiba,2024-Q2,Japan,2024,3928801383782.808,143.9682405014625,Yes,No,High income,Yes,Yes,Yes,Yes,37.5,High,Yes,High,Low,Cfa,sentinel_2_12000_chiba_2024-Q2.tif,viirs_12000_chiba_2024-Q2.tif,1874.5125984685133
OU9IY,18000 Fukui,2024-Q1,Japan,2024,3928801383782.808,142.3299725681459,Yes,No,High income,No,Yes,Yes,Yes,320.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_18000_fukui_2024-Q1.tif,viirs_18000_fukui_2024-Q1.tif,1887.2570312474768
0VM59,28000 Hyogo,2024-Q2,Japan,2024,3928801383782.808,143.9682405014625,Yes,No,High income,Yes,Yes,Yes,Yes,430.0,High,Yes,Moderate,Low,Cfa,sentinel_2_28000_hyogo_2024-Q2.tif,viirs_28000_hyogo_2024-Q2.tif,1985.1546263795424
IMVIH,02000 Aomori,2020-Q4,Japan,2020,4069008481605.98,119.4024762808857,Yes,No,High income,Yes,Yes,Yes,Yes,575.0,Moderate,Yes,Low,Very Low,Dfa,sentinel_2_02000_aomori_2020-Q4.tif,viirs_02000_aomori_2020-Q4.tif,1936.7279269382136
GVZHQ,41000 Saga,2023-Q4,Japan,2023,3993446887350.673,140.8613862067226,Yes,No,High income,Yes,Yes,Yes,Yes,900.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_41000_saga_2023-Q4.tif,viirs_41000_saga_2023-Q4.tif,1756.054795682565
YLEMR,31000 Tottori,2019-Q3,Japan,2019,4070264756531.522,117.6899153350103,Yes,No,High income,Yes,Yes,Yes,Yes,500.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_31000_tottori_2019-Q3.tif,viirs_31000_tottori_2019-Q3.tif,1762.1363449518349
TQVDZ,09000 Tochigi,2024-Q3,Japan,2024,3928801383782.808,144.403145070865,Yes,Yes,High income,No,No,Yes,Yes,100.0,Moderate,Yes,Low,Very Low,Cfa,sentinel_2_09000_tochigi_2024-Q3.tif,viirs_09000_tochigi_2024-Q3.tif,1947.812481116303
LZ049,14000 Kanagawa,2022-Q3,Japan,2022,3880440088794.578,135.9371046973515,Yes,No,High income,Yes,Yes,Yes,Yes,30.0,High,Yes,High,Low,Cfa,sentinel_2_14000_kanagawa_2022-Q3.tif,viirs_14000_kanagawa_2022-Q3.tif,1709.9548611224154
LJEFY,24000 Mie,2021-Q1,Japan,2021,4247588558872.2593,120.6838014481023,Yes,No,High income,Yes,Yes,Yes,Yes,320.0,High,Yes,High,Low,Cfa,sentinel_2_24000_mie_2021-Q1.tif,viirs_24000_mie_2021-Q1.tif,1787.7008325367306
8BIXO,30000 Wakayama,2020-Q1,Japan,2020,4069008481605.98,118.4352913210933,Yes,No,High income,Yes,Yes,Yes,Yes,450.0,High,Yes,High,Low,Cfa,sentinel_2_30000_wakayama_2020-Q1.tif,viirs_30000_wakayama_2020-Q1.tif,1774.6513409797408
90KM3,15000 Niigata,2020-Q2,Japan,2020,4069008481605.98,117.7956988014519,Yes,No,High income,Yes,Yes,Yes,Yes,250.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_15000_niigata_2020-Q2.tif,viirs_15000_niigata_2020-Q2.tif,1750.7766883501588
RZD5E,27000 Osaka,2020-Q2,Japan,2020,4069008481605.98,117.7956988014519,Yes,No,High income,Yes,Yes,Yes,Yes,400.0,High,Yes,High,Low,Cfa,sentinel_2_27000_osaka_2020-Q2.tif,viirs_27000_osaka_2020-Q2.tif,2112.860475486505
WRDML,07000 Fukushima,2019-Q4,Japan,2019,4070264756531.522,117.9406160358257,Yes,No,High income,Yes,Yes,Yes,Yes,250.0,High,Yes,Moderate,Low,Cfa,sentinel_2_07000_fukushima_2019-Q4.tif,viirs_07000_fukushima_2019-Q4.tif,1865.442928159241
TWBOZ,16000 Toyama,2019-Q1,Japan,2019,4070264756531.522,115.9781187205398,Yes,No,High income,Yes,Yes,Yes,Yes,260.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_16000_toyama_2019-Q1.tif,viirs_16000_toyama_2019-Q1.tif,1596.1232775428111
AIR4C,04000 Miyagi,2021-Q4,Japan,2021,4247588558872.2593,127.389433729792,Yes,No,High income,Yes,Yes,Yes,Yes,300.0,High,Yes,Moderate,Low,Cfa,sentinel_2_04000_miyagi_2021-Q4.tif,viirs_04000_miyagi_2021-Q4.tif,1705.6052961733678
PVS7H,03000 Iwate,2019-Q1,Japan,2019,4070264756531.522,115.9781187205398,Yes,No,High income,Yes,Yes,Yes,Yes,450.0,High,Yes,Low,Low,Dfa,sentinel_2_03000_iwate_2019-Q1.tif,viirs_03000_iwate_2019-Q1.tif,1487.4392324376963
SMADO,20000 Nagano,2022-Q1,Japan,2022,3880440088794.578,130.2983261906564,Yes,Yes,High income,Yes,No,Yes,Yes,180.0,Moderate,No,Low,Very Low,Dfa,sentinel_2_20000_nagano_2022-Q1.tif,viirs_20000_nagano_2022-Q1.tif,1760.8891826630188
D96QE,07000 Fukushima,2021-Q4,Japan,2021,4247588558872.2593,127.389433729792,Yes,No,High income,Yes,Yes,Yes,Yes,250.0,High,Yes,High,Low,Cfa,sentinel_2_07000_fukushima_2021-Q4.tif,viirs_07000_fukushima_2021-Q4.tif,1578.582929499733
BTI22,34000 Hiroshima,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,No,High income,Yes,Yes,Yes,Yes,680.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_34000_hiroshima_2021-Q3.tif,viirs_34000_hiroshima_2021-Q3.tif,2021.6600584960777
1YRUJ,21000 Gifu,2024-Q1,Japan,2024,3928801383782.808,142.3299725681459,Yes,Yes,High income,No,No,Yes,Yes,270.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_21000_gifu_2024-Q1.tif,viirs_21000_gifu_2024-Q1.tif,1721.701574668389
NRIUU,08000 Ibaraki,2021-Q4,Japan,2021,4247588558872.2593,127.389433729792,Yes,No,High income,Yes,Yes,Yes,Yes,100.0,High,Yes,Moderate,Low,Cfa,sentinel_2_08000_ibaraki_2021-Q4.tif,viirs_08000_ibaraki_2021-Q4.tif,1563.980561446306
BC2SW,23000 Aichi,2019-Q1,Japan,2019,4070264756531.522,115.9781187205398,Yes,No,High income,Yes,Yes,Yes,Yes,260.0,High,Yes,Moderate,Low,Cfa,sentinel_2_23000_aichi_2019-Q1.tif,viirs_23000_aichi_2019-Q1.tif,1796.8792690365196
WW4FY,15000 Niigata,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,No,High income,Yes,Yes,Yes,Yes,250.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_15000_niigata_2021-Q3.tif,viirs_15000_niigata_2021-Q3.tif,1644.4191811557228
0LTHY,43000 Kumamoto,2019-Q3,Japan,2019,4070264756531.522,117.6899153350103,Yes,No,High income,Yes,Yes,Yes,Yes,900.0,High,Yes,Moderate,Very Low,Cfa,sentinel_2_43000_kumamoto_2019-Q3.tif,viirs_43000_kumamoto_2019-Q3.tif,1776.89527390313
2P2TI,44000 Oita,2021-Q1,Japan,2021,4247588558872.2593,120.6838014481023,Yes,No,High income,Yes,Yes,Yes,Yes,770.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_44000_oita_2021-Q1.tif,viirs_44000_oita_2021-Q1.tif,1523.1500976770135
4KL8C,26000 Kyoto,2019-Q2,Japan,2019,4070264756531.522,117.3681318135368,Yes,Yes,High income,No,No,Yes,Yes,370.0,Moderate,No,Low,Very Low,Cfa,sentinel_2_26000_kyoto_2019-Q2.tif,viirs_26000_kyoto_2019-Q2.tif,2065.932181300802
33IFH,11000 Saitama,2019-Q4,Japan,2019,4070264756531.522,117.9406160358257,Yes,Yes,High income,No,No,Yes,Yes,22.5,Moderate,Yes,Low,Low,Cfa,sentinel_2_11000_saitama_2019-Q4.tif,viirs_11000_saitama_2019-Q4.tif,1811.2337373297887
TWDL9,14000 Kanagawa,2019-Q1,Japan,2019,4070264756531.522,115.9781187205398,Yes,No,High income,Yes,Yes,Yes,Yes,30.0,High,Yes,High,Low,Cfa,sentinel_2_14000_kanagawa_2019-Q1.tif,viirs_14000_kanagawa_2019-Q1.tif,1911.351544171219
8V1ZO,19000 Yamanashi,2019-Q4,Japan,2019,4070264756531.522,117.9406160358257,Yes,Yes,High income,No,No,Yes,Yes,110.0,Moderate,No,Moderate,Low,Cfa,sentinel_2_19000_yamanashi_2019-Q4.tif,viirs_19000_yamanashi_2019-Q4.tif,1671.8928556716464
4LMCT,13000 Tokyo,2024-Q1,Japan,2024,3928801383782.808,142.3299725681459,Yes,No,High income,Yes,Yes,Yes,Yes,0.0,High,Yes,Moderate,Low,Cfa,sentinel_2_13000_tokyo_2024-Q1.tif,viirs_13000_tokyo_2024-Q1.tif,2530.570724453581
NTCAG,18000 Fukui,2024-Q3,Japan,2024,3928801383782.808,144.403145070865,Yes,No,High income,No,Yes,Yes,Yes,320.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_18000_fukui_2024-Q3.tif,viirs_18000_fukui_2024-Q3.tif,1986.7255208110912
EHOU6,28000 Hyogo,2022-Q1,Japan,2022,3880440088794.578,130.2983261906564,Yes,No,High income,Yes,Yes,Yes,Yes,430.0,High,Yes,Moderate,Low,Cfa,sentinel_2_28000_hyogo_2022-Q1.tif,viirs_28000_hyogo_2022-Q1.tif,1781.4504421860056
QJG02,16000 Toyama,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,No,High income,Yes,Yes,Yes,Yes,260.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_16000_toyama_2021-Q3.tif,viirs_16000_toyama_2021-Q3.tif,1813.794598100683
NWXUJ,24000 Mie,2022-Q3,Japan,2022,3880440088794.578,135.9371046973515,Yes,No,High income,No,Yes,Yes,Yes,320.0,High,Yes,High,Low,Cfa,sentinel_2_24000_mie_2022-Q3.tif,viirs_24000_mie_2022-Q3.tif,1409.4916917644616
UY0BV,08000 Ibaraki,2022-Q2,Japan,2022,3880440088794.578,134.1731806810651,Yes,No,High income,Yes,Yes,Yes,Yes,100.0,High,Yes,Moderate,Low,Cfa,sentinel_2_08000_ibaraki_2022-Q2.tif,viirs_08000_ibaraki_2022-Q2.tif,1452.5029916145202
DSC4E,38000 Ehime,2022-Q4,Japan,2022,3880440088794.578,136.4362131047677,Yes,No,High income,Yes,Yes,Yes,Yes,670.0,Moderate,Yes,High,Low,Cfa,sentinel_2_38000_ehime_2022-Q4.tif,viirs_38000_ehime_2022-Q4.tif,1363.3742836035494
OLJQ5,26000 Kyoto,2024-Q2,Japan,2024,3928801383782.808,143.9682405014625,Yes,Yes,High income,No,No,Yes,Yes,370.0,Moderate,No,Moderate,Low,Cfa,sentinel_2_26000_kyoto_2024-Q2.tif,viirs_26000_kyoto_2024-Q2.tif,1857.3236847681592
MTZZF,34000 Hiroshima,2024-Q2,Japan,2024,3928801383782.808,143.9682405014625,Yes,No,High income,Yes,Yes,Yes,Yes,680.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_34000_hiroshima_2024-Q2.tif,viirs_34000_hiroshima_2024-Q2.tif,1768.2220283080917
TLCXL,13000 Tokyo,2021-Q1,Japan,2021,4247588558872.2593,120.6838014481023,Yes,No,High income,Yes,Yes,Yes,Yes,0.0,High,Yes,Moderate,Low,Cfa,sentinel_2_13000_tokyo_2021-Q1.tif,viirs_13000_tokyo_2021-Q1.tif,2771.1111685490355
W9PFB,40000 Fukuoka,2019-Q3,Japan,2019,4070264756531.522,117.6899153350103,Yes,No,High income,Yes,Yes,Yes,Yes,880.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_40000_fukuoka_2019-Q3.tif,viirs_40000_fukuoka_2019-Q3.tif,1873.9078920534007
C9ROS,20000 Nagano,2020-Q2,Japan,2020,4069008481605.98,117.7956988014519,Yes,Yes,High income,Yes,No,Yes,Yes,180.0,Moderate,Yes,Low,Very Low,Dfa,sentinel_2_20000_nagano_2020-Q2.tif,viirs_20000_nagano_2020-Q2.tif,1957.3610836400017
E6KWH,16000 Toyama,2023-Q2,Japan,2023,3993446887350.673,139.5056151606663,Yes,No,High income,Yes,Yes,Yes,Yes,260.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_16000_toyama_2023-Q2.tif,viirs_16000_toyama_2023-Q2.tif,1786.8935269687593
4SPFD,34000 Hiroshima,2020-Q3,Japan,2020,4069008481605.98,119.1285399053605,Yes,No,High income,Yes,Yes,Yes,Yes,680.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_34000_hiroshima_2020-Q3.tif,viirs_34000_hiroshima_2020-Q3.tif,2098.670472613748
18HAF,05000 Akita,2021-Q2,Japan,2021,4247588558872.2593,123.5075473904579,Yes,No,High income,Yes,Yes,Yes,Yes,450.0,Moderate,Yes,Low,Very Low,Dfa,sentinel_2_05000_akita_2021-Q2.tif,viirs_05000_akita_2021-Q2.tif,2025.7627267618827
9SKDG,06000 Yamagata,2020-Q3,Japan,2020,4069008481605.98,119.1285399053605,Yes,Yes,High income,Yes,No,Yes,Yes,300.0,Moderate,Yes,Moderate,Low,Dfa,sentinel_2_06000_yamagata_2020-Q3.tif,viirs_06000_yamagata_2020-Q3.tif,1892.9777087905563
